Ad ID ,Category ,Locations ,Posted ,Brand,Model,Year,Tax Type,Condition,Color,Link,Title,Price
9568669,Motorcycles for Sale,Kandal,15-Jun-23,Honda,Today,2012,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%81%E1%9E%89%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80honda-today-%E1%9E%94%E1%9E%9A%E1%9E%94%E1%9E%85-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%9B%E1%9E%99-300%E1%9E%8A%E1%9E%85%E1%9E%A0%E1%9E%99%E1%9E%98%E1%9E%93%E1%9E%85%E1%9E%91%E1%9E%8F%E1%9E%91-adid-9568669.html,ខ្ញុំ​ចង់​លក់​honda​ today​ ប្រេីបុិច​ មានពន្ធត្រឹមត្រូវ​ លក់បន្ទាន់លុយ​ 300ដាច់​ហេីយ​មិនចុះទៀតទេ​,$300
9563032,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Scoopy i,2012,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/scoopy-012-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92-adid-9563032.html,Scoopy 012 មានពន្ធ,$490
9539705,Motorcycles for Sale,Siem Reap,15-Jun-23,Honda,Dream,2016,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/dream-016-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9539705.html,Dream 016 លក់ប្រញាប់,"$1,190"
9462303,Motorcycles for Sale,Preah Vihear,15-Jun-23,Honda,Dream,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80750%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-adid-9462303.html,ម៉ូតូលក់750$ប្រញ៉ាប់,$750
9541102,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Dream,2021,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%9B%E1%9E%80-adid-9541102.html,ម៉ូតូម្ចាស់ផ្ទាល់លក់,$840
8961005,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,ADV,2023,Tax Paper,New,Gray,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80-adv-%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%A0%E1%9E%93-2023-160cc-adid-8961005.html,ចង់លក់ ADV ក្រុមហ៊ុន 2023 160cc,"$5,180"
9482954,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Wave,2012,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-wave-for-sale-adid-9482954.html,Honda Wave for sale,$680
9562371,Motorcycles for Sale,Siem Reap,15-Jun-23,Honda,Click,2016,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80-click-2016-adid-9562371.html,លក់ click 2016,$800
9396289,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Scoopy i,2012,Tax Paper,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-adid-9396289.html,Honda Scoopy,$750
9539635,Motorcycles for Sale,Preah Sihanouk,15-Jun-23,Honda,Forza,2012,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/honda-faze-250-2012-adid-9539635.html,honda faze 250 2012,"$2,100"
9513821,Motorcycles for Sale,Siem Reap,15-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,Yellow,https://www.khmer24.com/en/motorcycles/zoomerx-018-adid-9513821.html,Zoomerx 018,$850
9157213,Motorcycles for Sale,Siem Reap,15-Jun-23,Honda,SL,2002,Plate Number,Used,Silver,https://www.khmer24.com/en/motorcycles/honda-sl-adid-9157213.html,Honda SL,"$1,300"
8881412,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,PCX,2019,Tax Paper,New,Gold,https://www.khmer24.com/en/motorcycles/honda-pcx-150cc-adid-8881412.html,HONDA PCX  150cc,"$2,900"
9557742,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Scoopy i,2023,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/scoopy-2023-for-sell-adid-9557742.html,Scoopy 2023 for sell,"$2,450"
9022156,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,PCX,2019,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/pcx-019-%E1%9E%98%E1%9E%8F%E1%9E%94%E1%9E%9A%E1%9E%81%E1%9E%9B%E1%9E%93%E1%9E%AF%E1%9E%84%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9022156.html,PCX 019 ម៉ូតូប្រេីខ្លួនឯងផ្ទាល់,"$2,300"
9559913,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Wave,2004,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-wave110%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%98%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%8A%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-adid-9559913.html,Honda Wave110ម៉ាសុីនមិនទាន់ដោះមានពន្ធកាតគ្រី,$580
9563005,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Zoomer-X,2015,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/zoomer-x-015-%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-adid-9563005.html,Zoomer X 015 មានកាតគ្រី,$650
9488672,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,PCX,2019,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9488672.html,ម៉ូតូលក់,"$2,290"
9562998,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Zoomer-X,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/zoomer-x-016-adid-9562998.html,Zoomer X 016,$670
9341411,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,PCX,2021,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9341411.html,ម៉ូតូលក់,"$3,430"
9241011,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Click,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9241011.html,ម៉ូតូលក់,"$2,050"
9375228,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,CBR,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9375228.html,ម៉ូតូលក់,"$1,090"
9099111,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9099111.html,ម៉ូតូលក់,"$1,010"
9488685,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,PCX,2018,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-adid-9488685.html,ម៉ូតូលក់,"$2,190"
8727635,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,CBR,2019,Plate Number,Used,Yellow,https://www.khmer24.com/en/motorcycles/cbr-150cc-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94%E1%9E%9B%E1%9E%99ud83dude0aud83dude0a-adid-8727635.html,CBR 150CC លក់ប្រញ៉ាបលុយ...!!😊😊,"$1,990"
9506588,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,XR,2004,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80-xr-250cc-04-adid-9506588.html,លក់ XR 250cc 04,"$2,800"
9193458,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-beat-2021-led-adid-9193458.html,Honda Beat 2021 LED,"$1,670"
9193480,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-beat-021-led-adid-9193480.html,Honda Beat 021 LED,"$1,630"
9198029,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Other,https://www.khmer24.com/en/motorcycles/honda-beat-2021-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9198029.html,Honda Beat 2021 ក្រដាសពន្ធ,"$1,620"
9224791,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/honda-beat-2021-led-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9224791.html,Honda Beat 2021 LED ក្រដាសពន្ធ,"$1,610"
9243385,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,White,https://www.khmer24.com/en/motorcycles/honda-beat-021-%E1%9E%A1%E1%9E%84-023-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9243385.html,Honda Beat 021 ឡើង 023 ក្រដាស់ពន្ធ,"$1,680"
9243409,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Red,https://www.khmer24.com/en/motorcycles/honda-beat-021-%E1%9E%A1%E1%9E%84-023-adid-9243409.html,Honda Beat 021 ឡើង 023,"$1,680"
9261634,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/honda-beat-021-adid-9261634.html,Honda Beat 021,"$1,580"
9261654,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Silver,https://www.khmer24.com/en/motorcycles/honda-beat-021-adid-9261654.html,Honda Beat 021,"$1,610"
9261668,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Silver,https://www.khmer24.com/en/motorcycles/honda-beat-021-adid-9261668.html,Honda beat 021,"$1,580"
9277881,Motorcycles for Sale,Preah Sihanouk,15-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-zoomer-x-2018-adid-9277881.html,Honda Zoomer-X 2018 ,$750
9399845,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Beat,2021,Tax Paper,Used,Blue,https://www.khmer24.com/en/motorcycles/honda_beat_021_led-%E1%9E%A1%E1%9E%84-023-adid-9399845.html,Honda_Beat_021_LED ឡើង 023,"$1,680"
9546589,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Vario,2023,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/honda-vario-125cc-2023-smart-key-adid-9546589.html,Honda VARIO 125cc 2023 smart key,"$2,780"
9005038,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Today,2004,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%92%E1%9E%9A%E1%9E%90%E1%9E%9B-adid-9005038.html,ម៉ូតូលក់ធូរថ្លៃ,$480
9493687,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Today,2007,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%92%E1%9E%9A%E1%9E%90%E1%9E%9B-adid-9493687.html,លក់ធូរថ្លៃ,$480
9005047,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Other - ផ្សេងៗ,2014,Tax Paper,New,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%92%E1%9E%9A%E1%9E%90%E1%9E%9B-adid-9005047.html,លក់ធូរថ្លៃ,$880
9493677,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Other - ផ្សេងៗ,2012,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/%E1%9E%8F%E1%9E%98%E1%9E%9B%E1%9E%9B%E1%9E%80%E1%9E%92%E1%9E%9A%E1%9E%90%E1%9E%9B-adid-9493677.html,តម្លៃលោកធូរថ្លៃ,$680
9352494,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,Other - ផ្សេងៗ,2012,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%91%E1%9E%94%E1%9E%85%E1%9E%96%E1%9E%80%E1%9E%84%E1%9E%8F%E1%9E%93%E1%9E%9A%E1%9E%A2%E1%9E%85%E1%9E%98%E1%9E%80%E1%9E%98%E1%9E%9B%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%94%E1%9E%93-adid-9352494.html,ម៉ូតូទើបចុះពីកុងតឺន័រអាចមកមើលផ្ទាល់បាន។,$760
9474572,Motorcycles for Sale,Phnom Penh,15-Jun-23,Honda,XR,2016,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-crf-25occ-adid-9474572.html,HONDA CRF 25Occ,"$3,700"
9520048,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Other - ផ្សេងៗ,2018,Tax Paper,Used,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80honda-super-cub110cc-%E1%9E%98%E1%9E%80%E1%9E%96%E1%9E%87%E1%9E%94%E1%9E%93-%E1%9E%9F%E1%9E%9A%E1%9E%86%E1%9E%93018-adid-9520048.html,លក់HONDA SUPER CUB110CC មកពីជប៉ុន សេរីឆ្នាំ018,"$1,850"
9544167,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Other - ផ្សេងៗ,2004,Tax Paper,Used,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80-honda-little-cub-50cc-%E1%9E%98%E1%9E%8F%E1%9E%83%E1%9E%9B%E1%9E%84%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%A2%E1%9E%98-adid-9544167.html,លក់ honda little cub 50cc  ម៉ូតូឃ្លាងក្រដាសពន្ធ ម៉ាស៊ីនអែម,$680
9260199,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Today,2018,Tax Paper,Used,Red,https://www.khmer24.com/en/motorcycles/today-honda-originally-from-japan-adid-9260199.html,"TODAY HONDA, Originally from Japan",$480
9206987,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Scoopy i,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/scoopy-2016-%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-%E1%9E%9A%E1%9E%9B%E1%9E%94%E1%9E%93-adid-9206987.html,Scoopy 2016 ចរចារ រំលោះបាន,$895
9260193,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Today,2018,Tax Paper,Used,Other,https://www.khmer24.com/en/motorcycles/honda-today-free-%E1%9E%85%E1%9E%9A%E1%9E%93%E1%9E%98%E1%9E%81-%E1%9E%9A%E1%9E%9B%E1%9E%94%E1%9E%93-adid-9260193.html,HONDA TODAY Free ច្រើនមុខ រំលោះបាន,$480
9568254,Motorcycles for Sale,Banteay Meanchey,14-Jun-23,Honda,Zoomer-X,2017,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80zoomer-x-2017-%E1%9E%8F%E1%9E%9C%E1%9E%93-adid-9568254.html,លក់zoomer x 2017 តៃវ៉ាន់,$270
9281778,Motorcycles for Sale,Kandal,14-Jun-23,Honda,Dream,2012,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9F%A2%E1%9F%A0%E1%9F%A1%E1%9F%A2-%E1%9E%A1%E1%9E%84-%E1%9F%A1%E1%9F%A8-%E1%9E%A0%E1%9E%9F%E1%9E%93-%E1%9E%9B%E1%9E%80-adid-9281778.html,២០១២ ឡើង ១៨ ហ្សុីន លក់,$799
9568235,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Scoopy i,2015,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%90%E1%9E%9B%E1%9E%A2-adid-9568235.html,ម៉ូតូថៃល្អ,$290
9568233,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Super Cub,1998,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%82%E1%9E%94-50-%E1%9E%98%E1%9E%8F%E1%9E%87%E1%9E%9A%E1%9E%9B%E1%9E%90%E1%9E%84-adid-9568233.html,គុប 50 ម៉ូតូជិះរាល់ថ្ងៃ,$300
9449124,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,CB,2003,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-cb750-nighthawk-adid-9449124.html,Honda CB750 Nighthawk,"$1,700"
9491706,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Dream,2012,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80dream-2012-adid-9491706.html,ម៉ូតូលក់dream 2012,$617.50
9454441,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Dream,2012,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80-adid-9454441.html,លក់,$640
9568199,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Dream,2012,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%93%E1%9E%85%E1%9E%98%E1%9E%85-adid-9568199.html,លក់នៅចោមចៅ,$850
9209430,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,CBR,2017,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-cbr-150r-2017-%E1%9E%9B%E1%9E%80-adid-9209430.html,Honda CBR 150R 2017 លក់,"$1,499"
9568083,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Scoopy i,2023,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%93%E1%9E%9A%E1%9E%9B%E1%9E%9F100-adid-9568083.html,មានរំលស់100%,"$2,700"
9568079,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Scoopy i,2023,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/good-price-adid-9568079.html,Good price,"$2,700"
9513842,Motorcycles for Sale,Preah Sihanouk,14-Jun-23,Honda,Dream,2015,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/015%E1%9E%85%E1%9E%84%E1%9E%9B%E1%9E%80800-adid-9513842.html,015ចង់លក់800$,$800
9567964,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Scoopy i,2016,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/950-adid-9567964.html,950$,$940
9567957,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Scoopy i,2021,Plate Number,New,Black,https://www.khmer24.com/en/motorcycles/scoopy-021-adid-9567957.html,Scoopy 021,"$1,980"
9497371,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,PCX,2022,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%8B-%E1%9E%87%E1%9E%91%E1%9E%98%E1%9E%94%E1%9E%931000%E1%9E%82%E1%9E%A1-adid-9497371.html,ក្រដាសពន្ឋ ជិះទឹមបាន1000គីឡូ,"$3,900"
9197418,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Forza,2011,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/%E1%9E%A0%E1%9E%84%E1%9E%8A-faze-adid-9197418.html,ហុងដា Faze,"$1,099"
9359107,Motorcycles for Sale,Banteay Meanchey,14-Jun-23,Honda,Wave,2015,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%9B%E1%9E%99%E1%9E%94%E1%9E%84%E1%9E%92%E1%9E%93%E1%9E%82%E1%9E%9Au263a-adid-9359107.html,លក់បន្ទាន់លុយបង់ធនាគារ☺,$850
9566890,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Scoopy i,2020,Plate Number,Used,Other,https://www.khmer24.com/en/motorcycles/scoopy-2020%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%A0%E1%9E%93-adid-9566890.html,Scoopy 2020ក្រុមហ៊ុន,"$1,680"
9253398,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,CRF,2021,Tax Paper,New,Red,https://www.khmer24.com/en/motorcycles/honda-crf-2021-300l-adid-9253398.html,Honda CRF 2021 (300L),"$6,499"
9233942,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Dream,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%93%E1%9E%9B%E1%9E%80-adid-9233942.html,មានលក់,"$1,800"
9525313,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,MSX Grom,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92-%E1%9E%82%E1%9E%9A%E1%9E%84%E1%9E%9B%E1%9E%84%E1%9E%A0%E1%9E%99-adid-9525313.html,ម៉ូតូលក់មានពន្ធ  គ្រឿងលេងហេីយ,$800
9470621,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Other - ផ្សេងៗ,2005,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-honda-baja-250cc-adid-9470621.html,ម៉ូតូលក់ Honda BAJA 250cc,"$1,300"
9556472,Motorcycles for Sale,Koh Kong,14-Jun-23,Honda,Wave,2023,Plate Number,New,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%98%E1%9E%81%E1%9E%8F%E1%9E%85%E1%9E%9B-adid-9556472.html,លក់មេខាត់ចោល,$900
9566671,Motorcycles for Sale,Koh Kong,14-Jun-23,Honda,Wave,2017,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80-wave-s-adid-9566671.html,"លក់ Wave ,s,",$250
9550477,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,CBR,2019,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/cbr-650r-adid-9550477.html,CBR 650r,"$6,365"
8815002,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,CD,1998,Plate Number,Used,NaN,https://www.khmer24.com/en/motorcycles/honda-cd-for-sell-adid-8815002.html,Honda cd for sell,"$1,300"
9566617,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Super Cub,2011,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94%E1%9E%9B%E1%9E%99-adid-9566617.html,លកប្រញាប់លុយ,$350
9566592,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Air Blade,2009,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/air-black-09-%E1%9E%80%E1%9E%82%E1%9E%9A-adid-9566592.html,air black 09 កាគ្រី,$380
9528423,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,Orange,https://www.khmer24.com/en/motorcycles/zoomer-x-2018-adid-9528423.html,Zoomer x 2018,$990
9088801,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,PCX,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/moto-for-sell-adid-9088801.html,Moto for sell,"$2,500"
9566528,Motorcycles for Sale,Svay Rieng,14-Jun-23,Honda,Vario,2020,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%91%E1%9E%94%E1%9E%98%E1%9E%80%E1%9E%8A%E1%9E%9B%E1%9E%90%E1%9E%98-adid-9566528.html,ទើបមកដល់ថ្មី,$990
9546681,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Other - ផ្សេងៗ,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-nighthawk-250cc-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%A2%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%9F%E1%9E%8E%E1%9E%98%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%8A-%E1%9E%9B%E1%9E%80%E1%9E%8F%E1%9E%84-%E1%9E%93%E1%9E%98%E1%9E%81%E1%9E%95%E1%9E%9F%E1%9E%9A%E1%9E%96%E1%9E%85%E1%9E%93%E1%9E%8F%E1%9E%84-adid-9546681.html,HONDA NIGHTHAWK 250cc មានពន្អត្រឹមត្រូវ ម៉ាសុីនសំណុំមិនទាន់ដោះ លក់៊៊៊៊តាំង នៅមុខផ្សារពោចិនតុង,$650
9455604,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,PCX,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9455604.html,ម៉ូតូនៅស្អាត,"$2,500"
9566489,Motorcycles for Sale,Siem Reap,14-Jun-23,Honda,Dream,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%8F1740-adid-9566489.html,"លក់តែ1,740$","$1,740"
9455051,Motorcycles for Sale,Kandal,14-Jun-23,Honda,Winner,2021,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/honda-winnerx-2021-abs-adid-9455051.html,Honda WinnerX 2021 ABS,"$1,150"
9566414,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Scoopy i,2021,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9566414.html,ម៉ូតូស្អាត,"$1,860"
9406830,Motorcycles for Sale,Phnom Penh,14-Jun-23,Honda,Other - ផ្សេងៗ,1991,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/xlr-baja-adid-9406830.html,XLR BAJa,"$2,100"
